dsID,region,indID,period,value,is_number
reliefweb,BGD,RW001,2000,124,1.0
reliefweb,BGD,RW001,2001,15,1.0
reliefweb,BGD,RW001,2002,132,1.0
reliefweb,BGD,RW001,2003,180,1.0
reliefweb,BGD,RW001,2004,522,1.0
reliefweb,BGD,RW001,2005,199,1.0
reliefweb,BGD,RW001,2006,81,1.0
reliefweb,BGD,RW001,2007,1051,1.0
reliefweb,BGD,RW001,2008,358,1.0
reliefweb,BGD,RW001,2009,481,1.0
reliefweb,BGD,RW001,2010,310,1.0
reliefweb,BGD,RW001,2011,266,1.0
reliefweb,BGD,RW001,2012,339,1.0
reliefweb,BGD,RW001,2013,320,1.0
reliefweb,BOL,RW001,1980,0,1.0
reliefweb,BOL,RW001,1981,0,1.0
reliefweb,BOL,RW001,1982,0,1.0
reliefweb,BOL,RW001,1983,1,1.0
reliefweb,BOL,RW001,1984,0,1.0
reliefweb,BOL,RW001,1985,1,1.0
reliefweb,BOL,RW001,1986,1,1.0
reliefweb,BOL,RW001,1987,1,1.0
reliefweb,BOL,RW001,1988,0,1.0
reliefweb,BOL,RW001,1989,0,1.0
reliefweb,BOL,RW001,1990,0,1.0
reliefweb,BOL,RW001,1991,0,1.0
reliefweb,BOL,RW001,1992,2,1.0
reliefweb,BOL,RW001,1993,0,1.0
reliefweb,BOL,RW001,1994,2,1.0
reliefweb,BOL,RW001,1995,0,1.0
reliefweb,BOL,RW001,1996,0,1.0
reliefweb,BOL,RW001,1997,10,1.0
reliefweb,BOL,RW001,1998,20,1.0
reliefweb,BOL,RW001,1999,9,1.0
reliefweb,BOL,RW001,2000,5,1.0
reliefweb,BOL,RW001,2001,63,1.0
reliefweb,BOL,RW001,2002,75,1.0
reliefweb,BOL,RW001,2003,54,1.0
reliefweb,BOL,RW001,2004,20,1.0
reliefweb,BOL,RW001,2005,145,1.0
reliefweb,BOL,RW001,2006,181,1.0
reliefweb,BOL,RW001,2007,275,1.0
reliefweb,BOL,RW001,2008,403,1.0
reliefweb,BOL,RW001,2009,185,1.0
reliefweb,BOL,RW001,2010,163,1.0
reliefweb,BOL,RW001,2011,204,1.0
reliefweb,BOL,RW001,2012,234,1.0
reliefweb,BOL,RW001,2013,316,1.0
reliefweb,BWA,RW001,1980,0,1.0
reliefweb,BWA,RW001,1981,0,1.0
reliefweb,BWA,RW001,1982,0,1.0
reliefweb,BWA,RW001,1983,0,1.0
reliefweb,BWA,RW001,1984,2,1.0
reliefweb,BWA,RW001,1985,0,1.0
reliefweb,BWA,RW001,1986,0,1.0
reliefweb,BWA,RW001,1987,0,1.0
reliefweb,BWA,RW001,1988,0,1.0
reliefweb,BWA,RW001,1989,0,1.0
reliefweb,BWA,RW001,1990,0,1.0
reliefweb,BWA,RW001,1991,0,1.0
reliefweb,BWA,RW001,1992,0,1.0
reliefweb,BWA,RW001,1993,0,1.0
reliefweb,BWA,RW001,1994,0,1.0
reliefweb,BWA,RW001,1995,2,1.0
reliefweb,BWA,RW001,1996,0,1.0
reliefweb,BWA,RW001,1997,0,1.0
reliefweb,BWA,RW001,1998,1,1.0
reliefweb,BWA,RW001,1999,2,1.0
reliefweb,BWA,RW001,2000,122,1.0
reliefweb,BWA,RW001,2001,14,1.0
reliefweb,BWA,RW001,2002,12,1.0
reliefweb,BWA,RW001,2003,3,1.0
reliefweb,BWA,RW001,2004,10,1.0
reliefweb,BWA,RW001,2005,1,1.0
reliefweb,BWA,RW001,2006,1,1.0
reliefweb,BWA,RW001,2007,2,1.0
reliefweb,BWA,RW001,2008,21,1.0
reliefweb,BWA,RW001,2009,46,1.0
reliefweb,BWA,RW001,2010,42,1.0
reliefweb,BWA,RW001,2011,31,1.0
reliefweb,BWA,RW001,2012,15,1.0
reliefweb,BWA,RW001,2013,38,1.0
reliefweb,CAF,RW001,1980,0,1.0
reliefweb,CAF,RW001,1981,0,1.0
reliefweb,CAF,RW001,1982,0,1.0
reliefweb,CAF,RW001,1983,0,1.0
reliefweb,CAF,RW001,1984,0,1.0
reliefweb,CAF,RW001,1985,0,1.0
reliefweb,CAF,RW001,1986,0,1.0
reliefweb,CAF,RW001,1987,0,1.0
reliefweb,CAF,RW001,1988,0,1.0
reliefweb,CAF,RW001,1989,0,1.0
reliefweb,CAF,RW001,1990,0,1.0
reliefweb,CAF,RW001,1991,0,1.0
reliefweb,CAF,RW001,1992,0,1.0
reliefweb,CAF,RW001,1993,0,1.0
reliefweb,CAF,RW001,1994,0,1.0
reliefweb,CAF,RW001,1995,0,1.0
reliefweb,CAF,RW001,1996,3,1.0
reliefweb,CAF,RW001,1997,17,1.0
reliefweb,CAF,RW001,1998,46,1.0
reliefweb,CAF,RW001,1999,93,1.0
reliefweb,CAF,RW001,2000,42,1.0
reliefweb,CAF,RW001,2001,108,1.0
reliefweb,CAF,RW001,2002,116,1.0
reliefweb,CAF,RW001,2003,442,1.0
reliefweb,CAF,RW001,2004,157,1.0
reliefweb,CAF,RW001,2005,171,1.0
reliefweb,CAF,RW001,2006,307,1.0
reliefweb,CAF,RW001,2007,429,1.0
reliefweb,CAF,RW001,2008,503,1.0
reliefweb,CAF,RW001,2009,657,1.0
reliefweb,CAF,RW001,2010,477,1.0
reliefweb,CAF,RW001,2011,314,1.0
reliefweb,CAF,RW001,2012,354,1.0
reliefweb,CAF,RW001,2013,1429,1.0
reliefweb,CIV,RW001,1980,0,1.0
reliefweb,CIV,RW001,1981,0,1.0
reliefweb,CIV,RW001,1982,0,1.0
reliefweb,CIV,RW001,1983,0,1.0
reliefweb,CIV,RW001,1984,0,1.0
reliefweb,CIV,RW001,1985,0,1.0
reliefweb,CIV,RW001,1986,1,1.0
reliefweb,CIV,RW001,1987,0,1.0
reliefweb,CIV,RW001,1988,1,1.0
reliefweb,CIV,RW001,1989,0,1.0
reliefweb,CIV,RW001,1990,0,1.0
reliefweb,CIV,RW001,1991,0,1.0
reliefweb,CIV,RW001,1992,0,1.0
reliefweb,CIV,RW001,1993,0,1.0
reliefweb,CIV,RW001,1994,0,1.0
reliefweb,CIV,RW001,1995,0,1.0
reliefweb,CIV,RW001,1996,1,1.0
reliefweb,CIV,RW001,1997,1,1.0
reliefweb,CIV,RW001,1998,4,1.0
reliefweb,CIV,RW001,1999,31,1.0
reliefweb,CIV,RW001,2000,153,1.0
reliefweb,CIV,RW001,2001,98,1.0
reliefweb,CIV,RW001,2002,522,1.0
reliefweb,CIV,RW001,2003,1107,1.0
reliefweb,CIV,RW001,2004,743,1.0
reliefweb,CIV,RW001,2005,835,1.0
reliefweb,CIV,RW001,2006,926,1.0
reliefweb,CIV,RW001,2007,639,1.0
reliefweb,CIV,RW001,2008,660,1.0
reliefweb,CIV,RW001,2009,664,1.0
reliefweb,CIV,RW001,2010,836,1.0
reliefweb,CIV,RW001,2011,1887,1.0
reliefweb,CIV,RW001,2012,562,1.0
reliefweb,CIV,RW001,2013,394,1.0
reliefweb,CMR,RW001,1980,0,1.0
reliefweb,CMR,RW001,1981,0,1.0
reliefweb,CMR,RW001,1982,0,1.0
reliefweb,CMR,RW001,1983,0,1.0
reliefweb,CMR,RW001,1984,0,1.0
reliefweb,CMR,RW001,1985,0,1.0
reliefweb,CMR,RW001,1986,2,1.0
reliefweb,CMR,RW001,1987,0,1.0
reliefweb,CMR,RW001,1988,0,1.0
reliefweb,CMR,RW001,1989,0,1.0
reliefweb,CMR,RW001,1990,0,1.0
reliefweb,CMR,RW001,1991,0,1.0
reliefweb,CMR,RW001,1992,0,1.0
reliefweb,CMR,RW001,1993,0,1.0
reliefweb,CMR,RW001,1994,1,1.0
reliefweb,CMR,RW001,1995,0,1.0
reliefweb,CMR,RW001,1996,1,1.0
reliefweb,CMR,RW001,1997,1,1.0
reliefweb,CMR,RW001,1998,1,1.0
reliefweb,CMR,RW001,1999,30,1.0
reliefweb,CMR,RW001,2000,39,1.0
reliefweb,CMR,RW001,2001,47,1.0
reliefweb,CMR,RW001,2002,15,1.0
reliefweb,CMR,RW001,2003,3,1.0
reliefweb,CMR,RW001,2004,4,1.0
reliefweb,CMR,RW001,2005,7,1.0
reliefweb,CMR,RW001,2006,14,1.0
reliefweb,CMR,RW001,2007,17,1.0
reliefweb,CMR,RW001,2008,138,1.0
reliefweb,CMR,RW001,2009,40,1.0
reliefweb,CMR,RW001,2010,92,1.0
reliefweb,CMR,RW001,2011,59,1.0
reliefweb,CMR,RW001,2012,75,1.0
reliefweb,CMR,RW001,2013,104,1.0
reliefweb,COD,RW001,1980,0,1.0
reliefweb,COD,RW001,1981,0,1.0
reliefweb,COD,RW001,1982,0,1.0
reliefweb,COD,RW001,1983,1,1.0
reliefweb,COD,RW001,1984,0,1.0
reliefweb,COD,RW001,1985,0,1.0
reliefweb,COD,RW001,1986,0,1.0
reliefweb,COD,RW001,1987,0,1.0
reliefweb,COD,RW001,1988,0,1.0
reliefweb,COD,RW001,1989,0,1.0
reliefweb,COD,RW001,1990,0,1.0
reliefweb,COD,RW001,1991,0,1.0
reliefweb,COD,RW001,1992,1,1.0
reliefweb,COD,RW001,1993,0,1.0
reliefweb,COD,RW001,1994,2,1.0
reliefweb,COD,RW001,1995,4,1.0
reliefweb,COD,RW001,1996,723,1.0
reliefweb,COD,RW001,1997,1318,1.0
reliefweb,COD,RW001,1998,452,1.0
reliefweb,COD,RW001,1999,666,1.0
reliefweb,COD,RW001,2000,677,1.0
reliefweb,COD,RW001,2001,865,1.0
reliefweb,COD,RW001,2002,1688,1.0
reliefweb,COD,RW001,2003,1696,1.0
reliefweb,COD,RW001,2004,1231,1.0
reliefweb,COD,RW001,2005,1308,1.0
reliefweb,COD,RW001,2006,2050,1.0
reliefweb,COD,RW001,2007,1819,1.0
reliefweb,COD,RW001,2008,3317,1.0
reliefweb,COD,RW001,2009,3734,1.0
reliefweb,COD,RW001,2010,2477,1.0
reliefweb,COD,RW001,2011,2008,1.0
reliefweb,COD,RW001,2012,3231,1.0
reliefweb,COD,RW001,2013,2770,1.0
reliefweb,COG,RW001,1980,0,1.0
reliefweb,COG,RW001,1981,0,1.0
reliefweb,COG,RW001,1982,0,1.0
reliefweb,COG,RW001,1983,0,1.0
reliefweb,COG,RW001,1984,0,1.0
reliefweb,COG,RW001,1985,0,1.0
reliefweb,COG,RW001,1986,0,1.0
reliefweb,COG,RW001,1987,0,1.0
reliefweb,COG,RW001,1988,0,1.0
reliefweb,COG,RW001,1989,0,1.0
reliefweb,COG,RW001,1990,0,1.0
reliefweb,COG,RW001,1991,0,1.0
reliefweb,COG,RW001,1992,0,1.0
reliefweb,COG,RW001,1993,0,1.0
reliefweb,COG,RW001,1994,0,1.0
reliefweb,COG,RW001,1995,0,1.0
reliefweb,COG,RW001,1996,3,1.0
reliefweb,COG,RW001,1997,99,1.0
reliefweb,COG,RW001,1998,86,1.0
reliefweb,COG,RW001,1999,212,1.0
reliefweb,COG,RW001,2000,130,1.0
reliefweb,COG,RW001,2001,103,1.0
reliefweb,COG,RW001,2002,186,1.0
reliefweb,COG,RW001,2003,236,1.0
reliefweb,COG,RW001,2004,79,1.0
reliefweb,COG,RW001,2005,124,1.0
reliefweb,COG,RW001,2006,88,1.0
reliefweb,COG,RW001,2007,77,1.0
reliefweb,COG,RW001,2008,53,1.0
reliefweb,COG,RW001,2009,131,1.0
reliefweb,COG,RW001,2010,141,1.0
reliefweb,COG,RW001,2011,59,1.0
reliefweb,COG,RW001,2012,316,1.0
reliefweb,COG,RW001,2013,60,1.0
reliefweb,COL,RW001,1980,0,1.0
reliefweb,COL,RW001,1981,0,1.0
reliefweb,COL,RW001,1982,0,1.0
reliefweb,COL,RW001,1983,0,1.0
reliefweb,COL,RW001,1984,1,1.0
reliefweb,COL,RW001,1985,1,1.0
reliefweb,COL,RW001,1986,3,1.0
reliefweb,COL,RW001,1987,4,1.0
reliefweb,COL,RW001,1988,2,1.0
reliefweb,COL,RW001,1989,2,1.0
reliefweb,COL,RW001,1990,0,1.0
reliefweb,COL,RW001,1991,3,1.0
reliefweb,COL,RW001,1992,1,1.0
reliefweb,COL,RW001,1993,2,1.0
reliefweb,COL,RW001,1994,2,1.0
reliefweb,COL,RW001,1995,8,1.0
reliefweb,COL,RW001,1996,7,1.0
reliefweb,COL,RW001,1997,1,1.0
reliefweb,COL,RW001,1998,1,1.0
reliefweb,COL,RW001,1999,151,1.0
reliefweb,COL,RW001,2000,108,1.0
reliefweb,COL,RW001,2001,330,1.0
reliefweb,COL,RW001,2002,485,1.0
reliefweb,COL,RW001,2003,402,1.0
reliefweb,COL,RW001,2004,516,1.0
reliefweb,COL,RW001,2005,1020,1.0
reliefweb,COL,RW001,2006,827,1.0
reliefweb,COL,RW001,2007,614,1.0
reliefweb,COL,RW001,2008,949,1.0
reliefweb,COL,RW001,2009,1491,1.0
reliefweb,COL,RW001,2010,1234,1.0
reliefweb,COL,RW001,2011,1153,1.0
reliefweb,COL,RW001,2012,835,1.0
reliefweb,COL,RW001,2013,694,1.0
reliefweb,DJI,RW001,1980,0,1.0
reliefweb,DJI,RW001,1981,0,1.0
reliefweb,DJI,RW001,1982,0,1.0
reliefweb,DJI,RW001,1983,0,1.0
reliefweb,DJI,RW001,1984,0,1.0
reliefweb,DJI,RW001,1985,0,1.0
reliefweb,DJI,RW001,1986,0,1.0
reliefweb,DJI,RW001,1987,0,1.0
reliefweb,DJI,RW001,1988,2,1.0
reliefweb,DJI,RW001,1989,1,1.0
reliefweb,DJI,RW001,1990,0,1.0
reliefweb,DJI,RW001,1991,2,1.0
reliefweb,DJI,RW001,1992,0,1.0
reliefweb,DJI,RW001,1993,0,1.0
reliefweb,DJI,RW001,1994,1,1.0
reliefweb,DJI,RW001,1995,0,1.0
reliefweb,DJI,RW001,1996,2,1.0
reliefweb,DJI,RW001,1997,0,1.0
reliefweb,DJI,RW001,1998,1,1.0
reliefweb,DJI,RW001,1999,18,1.0
reliefweb,DJI,RW001,2000,143,1.0
reliefweb,DJI,RW001,2001,66,1.0
reliefweb,DJI,RW001,2002,37,1.0
reliefweb,DJI,RW001,2003,25,1.0
reliefweb,DJI,RW001,2004,44,1.0
reliefweb,DJI,RW001,2005,44,1.0
reliefweb,DJI,RW001,2006,160,1.0
reliefweb,DJI,RW001,2007,70,1.0
reliefweb,DJI,RW001,2008,115,1.0
reliefweb,DJI,RW001,2009,93,1.0
reliefweb,DJI,RW001,2010,91,1.0
reliefweb,DJI,RW001,2011,151,1.0
reliefweb,DJI,RW001,2012,52,1.0
reliefweb,DJI,RW001,2013,77,1.0
reliefweb,DOM,RW001,1980,0,1.0
reliefweb,DOM,RW001,1981,0,1.0
reliefweb,DOM,RW001,1982,0,1.0
reliefweb,DOM,RW001,1983,0,1.0
reliefweb,DOM,RW001,1984,0,1.0
reliefweb,DOM,RW001,1985,0,1.0
reliefweb,DOM,RW001,1986,0,1.0
reliefweb,DOM,RW001,1987,1,1.0
reliefweb,DOM,RW001,1988,1,1.0
reliefweb,DOM,RW001,1989,0,1.0
reliefweb,DOM,RW001,1990,0,1.0
reliefweb,DOM,RW001,1991,0,1.0
reliefweb,DOM,RW001,1992,0,1.0
reliefweb,DOM,RW001,1993,0,1.0
reliefweb,DOM,RW001,1994,0,1.0
reliefweb,DOM,RW001,1995,0,1.0
reliefweb,DOM,RW001,1996,1,1.0
reliefweb,DOM,RW001,1997,0,1.0
reliefweb,DOM,RW001,1998,33,1.0
reliefweb,DOM,RW001,1999,11,1.0
reliefweb,DOM,RW001,2000,3,1.0
reliefweb,DOM,RW001,2001,5,1.0
reliefweb,DOM,RW001,2002,5,1.0
reliefweb,DOM,RW001,2003,40,1.0
reliefweb,DOM,RW001,2004,173,1.0
reliefweb,DOM,RW001,2005,16,1.0
reliefweb,DOM,RW001,2006,8,1.0
reliefweb,DOM,RW001,2007,326,1.0
reliefweb,DOM,RW001,2008,98,1.0
reliefweb,DOM,RW001,2009,76,1.0
reliefweb,DOM,RW001,2010,162,1.0
reliefweb,DOM,RW001,2011,173,1.0
reliefweb,DOM,RW001,2012,100,1.0
reliefweb,DOM,RW001,2013,81,1.0
reliefweb,DZA,RW001,1980,0,1.0
reliefweb,DZA,RW001,1981,0,1.0
reliefweb,DZA,RW001,1982,0,1.0
reliefweb,DZA,RW001,1983,0,1.0
reliefweb,DZA,RW001,1984,0,1.0
reliefweb,DZA,RW001,1985,4,1.0
reliefweb,DZA,RW001,1986,2,1.0
reliefweb,DZA,RW001,1987,2,1.0
reliefweb,DZA,RW001,1988,0,1.0
reliefweb,DZA,RW001,1989,1,1.0
reliefweb,DZA,RW001,1990,0,1.0
reliefweb,DZA,RW001,1991,0,1.0
reliefweb,DZA,RW001,1992,2,1.0
reliefweb,DZA,RW001,1993,0,1.0
reliefweb,DZA,RW001,1994,2,1.0
reliefweb,DZA,RW001,1995,0,1.0
reliefweb,DZA,RW001,1996,0,1.0
reliefweb,DZA,RW001,1997,2,1.0
reliefweb,DZA,RW001,1998,0,1.0
reliefweb,DZA,RW001,1999,20,1.0
reliefweb,DZA,RW001,2000,22,1.0
reliefweb,DZA,RW001,2001,69,1.0
reliefweb,DZA,RW001,2002,14,1.0
reliefweb,DZA,RW001,2003,161,1.0
reliefweb,DZA,RW001,2004,66,1.0
reliefweb,DZA,RW001,2005,22,1.0
reliefweb,DZA,RW001,2006,73,1.0
reliefweb,DZA,RW001,2007,25,1.0
reliefweb,DZA,RW001,2008,71,1.0
reliefweb,DZA,RW001,2009,123,1.0
reliefweb,DZA,RW001,2010,24,1.0
reliefweb,DZA,RW001,2011,177,1.0
reliefweb,DZA,RW001,2012,50,1.0
reliefweb,DZA,RW001,2013,23,1.0
reliefweb,EGY,RW001,1980,0,1.0
reliefweb,EGY,RW001,1981,0,1.0
reliefweb,EGY,RW001,1982,0,1.0
reliefweb,EGY,RW001,1983,0,1.0
reliefweb,EGY,RW001,1984,0,1.0
reliefweb,EGY,RW001,1985,0,1.0
reliefweb,EGY,RW001,1986,0,1.0
reliefweb,EGY,RW001,1987,0,1.0
reliefweb,EGY,RW001,1988,0,1.0
reliefweb,EGY,RW001,1989,0,1.0
reliefweb,EGY,RW001,1990,0,1.0
reliefweb,EGY,RW001,1991,1,1.0
reliefweb,EGY,RW001,1992,1,1.0
reliefweb,EGY,RW001,1993,1,1.0
reliefweb,EGY,RW001,1994,1,1.0
reliefweb,EGY,RW001,1995,0,1.0
reliefweb,EGY,RW001,1996,0,1.0
reliefweb,EGY,RW001,1997,1,1.0
reliefweb,EGY,RW001,1998,0,1.0
reliefweb,EGY,RW001,1999,0,1.0
reliefweb,EGY,RW001,2000,4,1.0
reliefweb,EGY,RW001,2001,1,1.0
reliefweb,EGY,RW001,2002,0,1.0
reliefweb,EGY,RW001,2003,0,1.0
reliefweb,EGY,RW001,2004,14,1.0
reliefweb,EGY,RW001,2005,10,1.0
reliefweb,EGY,RW001,2006,15,1.0
reliefweb,EGY,RW001,2007,33,1.0
reliefweb,EGY,RW001,2008,58,1.0
reliefweb,EGY,RW001,2009,33,1.0
reliefweb,EGY,RW001,2010,45,1.0
reliefweb,EGY,RW001,2011,500,1.0
reliefweb,EGY,RW001,2012,166,1.0
reliefweb,EGY,RW001,2013,275,1.0
reliefweb,ERI,RW001,1980,0,1.0
reliefweb,ERI,RW001,1981,0,1.0
reliefweb,ERI,RW001,1982,0,1.0
reliefweb,ERI,RW001,1983,0,1.0
reliefweb,ERI,RW001,1984,0,1.0
reliefweb,ERI,RW001,1985,0,1.0
reliefweb,ERI,RW001,1986,0,1.0
reliefweb,ERI,RW001,1987,0,1.0
reliefweb,ERI,RW001,1988,0,1.0
reliefweb,ERI,RW001,1989,0,1.0
reliefweb,ERI,RW001,1990,0,1.0
reliefweb,ERI,RW001,1991,0,1.0
reliefweb,ERI,RW001,1992,0,1.0
reliefweb,ERI,RW001,1993,2,1.0
reliefweb,ERI,RW001,1994,0,1.0
reliefweb,ERI,RW001,1995,0,1.0
reliefweb,ERI,RW001,1996,0,1.0
reliefweb,ERI,RW001,1997,2,1.0
reliefweb,ERI,RW001,1998,59,1.0
reliefweb,ERI,RW001,1999,307,1.0
reliefweb,ERI,RW001,2000,790,1.0
reliefweb,ERI,RW001,2001,476,1.0
reliefweb,ERI,RW001,2002,392,1.0
reliefweb,ERI,RW001,2003,448,1.0
reliefweb,ERI,RW001,2004,321,1.0
reliefweb,ERI,RW001,2005,334,1.0
reliefweb,ERI,RW001,2006,324,1.0
reliefweb,ERI,RW001,2007,145,1.0
reliefweb,ERI,RW001,2008,148,1.0
reliefweb,ERI,RW001,2009,165,1.0
reliefweb,ERI,RW001,2010,150,1.0
reliefweb,ERI,RW001,2011,123,1.0
reliefweb,ERI,RW001,2012,86,1.0
reliefweb,ERI,RW001,2013,53,1.0
reliefweb,ETH,RW001,1980,0,1.0
reliefweb,ETH,RW001,1981,0,1.0
reliefweb,ETH,RW001,1982,0,1.0
reliefweb,ETH,RW001,1983,0,1.0
reliefweb,ETH,RW001,1984,6,1.0
reliefweb,ETH,RW001,1985,0,1.0
reliefweb,ETH,RW001,1986,0,1.0
reliefweb,ETH,RW001,1987,0,1.0
reliefweb,ETH,RW001,1988,1,1.0
reliefweb,ETH,RW001,1989,1,1.0
reliefweb,ETH,RW001,1990,0,1.0
reliefweb,ETH,RW001,1991,0,1.0
reliefweb,ETH,RW001,1992,1,1.0
reliefweb,ETH,RW001,1993,0,1.0
reliefweb,ETH,RW001,1994,0,1.0
reliefweb,ETH,RW001,1995,4,1.0
reliefweb,ETH,RW001,1996,16,1.0
reliefweb,ETH,RW001,1997,49,1.0
reliefweb,ETH,RW001,1998,39,1.0
reliefweb,ETH,RW001,1999,129,1.0
reliefweb,ETH,RW001,2000,566,1.0
reliefweb,ETH,RW001,2001,185,1.0
reliefweb,ETH,RW001,2002,519,1.0
reliefweb,ETH,RW001,2003,658,1.0
reliefweb,ETH,RW001,2004,310,1.0
reliefweb,ETH,RW001,2005,598,1.0
reliefweb,ETH,RW001,2006,843,1.0
reliefweb,ETH,RW001,2007,384,1.0
reliefweb,ETH,RW001,2008,489,1.0
reliefweb,ETH,RW001,2009,547,1.0
reliefweb,ETH,RW001,2010,531,1.0
reliefweb,ETH,RW001,2011,721,1.0
reliefweb,ETH,RW001,2012,579,1.0
reliefweb,ETH,RW001,2013,534,1.0
reliefweb,GIN,RW001,1980,0,1.0
reliefweb,GIN,RW001,1981,0,1.0
reliefweb,GIN,RW001,1982,0,1.0
reliefweb,GIN,RW001,1983,0,1.0
reliefweb,GIN,RW001,1984,0,1.0
reliefweb,GIN,RW001,1985,0,1.0
reliefweb,GIN,RW001,1986,0,1.0
reliefweb,GIN,RW001,1987,0,1.0
reliefweb,GIN,RW001,1988,0,1.0
reliefweb,GIN,RW001,1989,0,1.0
reliefweb,GIN,RW001,1990,1,1.0
reliefweb,GIN,RW001,1991,0,1.0
reliefweb,GIN,RW001,1992,0,1.0
reliefweb,GIN,RW001,1993,1,1.0
reliefweb,GIN,RW001,1994,0,1.0
reliefweb,GIN,RW001,1995,0,1.0
reliefweb,GIN,RW001,1996,0,1.0
reliefweb,GIN,RW001,1997,0,1.0
reliefweb,GIN,RW001,1998,5,1.0
reliefweb,GIN,RW001,1999,42,1.0
reliefweb,GIN,RW001,2000,206,1.0
reliefweb,GIN,RW001,2001,536,1.0
reliefweb,GIN,RW001,2002,194,1.0
reliefweb,GIN,RW001,2003,104,1.0
reliefweb,GIN,RW001,2004,52,1.0
reliefweb,GIN,RW001,2005,82,1.0
reliefweb,GIN,RW001,2006,76,1.0
reliefweb,GIN,RW001,2007,217,1.0
reliefweb,GIN,RW001,2008,82,1.0
reliefweb,GIN,RW001,2009,353,1.0
reliefweb,GIN,RW001,2010,336,1.0
reliefweb,GIN,RW001,2011,75,1.0
reliefweb,GIN,RW001,2012,72,1.0
reliefweb,GIN,RW001,2013,169,1.0
reliefweb,GMB,RW001,1980,0,1.0
reliefweb,GMB,RW001,1981,0,1.0
reliefweb,GMB,RW001,1982,0,1.0
reliefweb,GMB,RW001,1983,0,1.0
reliefweb,GMB,RW001,1984,0,1.0
reliefweb,GMB,RW001,1985,0,1.0
reliefweb,GMB,RW001,1986,0,1.0
reliefweb,GMB,RW001,1987,0,1.0
reliefweb,GMB,RW001,1988,2,1.0
reliefweb,GMB,RW001,1989,0,1.0
reliefweb,GMB,RW001,1990,0,1.0
reliefweb,GMB,RW001,1991,0,1.0
reliefweb,GMB,RW001,1992,0,1.0
reliefweb,GMB,RW001,1993,0,1.0
reliefweb,GMB,RW001,1994,0,1.0
reliefweb,GMB,RW001,1995,0,1.0
reliefweb,GMB,RW001,1996,2,1.0
reliefweb,GMB,RW001,1997,1,1.0
reliefweb,GMB,RW001,1998,0,1.0
reliefweb,GMB,RW001,1999,14,1.0
reliefweb,GMB,RW001,2000,19,1.0
reliefweb,GMB,RW001,2001,18,1.0
reliefweb,GMB,RW001,2002,5,1.0
reliefweb,GMB,RW001,2003,5,1.0
reliefweb,GMB,RW001,2004,4,1.0
reliefweb,GMB,RW001,2005,2,1.0
reliefweb,GMB,RW001,2006,14,1.0
reliefweb,GMB,RW001,2007,9,1.0
reliefweb,GMB,RW001,2008,7,1.0
reliefweb,GMB,RW001,2009,13,1.0
reliefweb,GMB,RW001,2010,16,1.0
reliefweb,GMB,RW001,2011,12,1.0
reliefweb,GMB,RW001,2012,49,1.0
reliefweb,GMB,RW001,2013,20,1.0
reliefweb,GNB,RW001,1980,0,1.0
reliefweb,GNB,RW001,1981,0,1.0
reliefweb,GNB,RW001,1982,0,1.0
reliefweb,GNB,RW001,1983,0,1.0
reliefweb,GNB,RW001,1984,0,1.0
reliefweb,GNB,RW001,1985,0,1.0
reliefweb,GNB,RW001,1986,0,1.0
reliefweb,GNB,RW001,1987,0,1.0
reliefweb,GNB,RW001,1988,0,1.0
reliefweb,GNB,RW001,1989,0,1.0
reliefweb,GNB,RW001,1990,0,1.0
reliefweb,GNB,RW001,1991,0,1.0
reliefweb,GNB,RW001,1992,0,1.0
reliefweb,GNB,RW001,1993,0,1.0
reliefweb,GNB,RW001,1994,0,1.0
reliefweb,GNB,RW001,1995,0,1.0
reliefweb,GNB,RW001,1996,1,1.0
reliefweb,GNB,RW001,1997,0,1.0
reliefweb,GNB,RW001,1998,274,1.0
reliefweb,GNB,RW001,1999,200,1.0
reliefweb,GNB,RW001,2000,76,1.0
reliefweb,GNB,RW001,2001,20,1.0
reliefweb,GNB,RW001,2002,19,1.0
reliefweb,GNB,RW001,2003,53,1.0
reliefweb,GNB,RW001,2004,6,1.0
reliefweb,GNB,RW001,2005,151,1.0
reliefweb,GNB,RW001,2006,85,1.0
reliefweb,GNB,RW001,2007,54,1.0
reliefweb,GNB,RW001,2008,122,1.0
reliefweb,GNB,RW001,2009,154,1.0
reliefweb,GNB,RW001,2010,77,1.0
reliefweb,GNB,RW001,2011,61,1.0
reliefweb,GNB,RW001,2012,227,1.0
reliefweb,GNB,RW001,2013,78,1.0
reliefweb,GTM,RW001,1980,0,1.0
reliefweb,GTM,RW001,1981,0,1.0
reliefweb,GTM,RW001,1982,1,1.0
reliefweb,GTM,RW001,1983,0,1.0
reliefweb,GTM,RW001,1984,1,1.0
reliefweb,GTM,RW001,1985,1,1.0
reliefweb,GTM,RW001,1986,0,1.0
reliefweb,GTM,RW001,1987,2,1.0
reliefweb,GTM,RW001,1988,1,1.0
reliefweb,GTM,RW001,1989,0,1.0
reliefweb,GTM,RW001,1990,0,1.0
reliefweb,GTM,RW001,1991,1,1.0
reliefweb,GTM,RW001,1992,0,1.0
reliefweb,GTM,RW001,1993,0,1.0
reliefweb,GTM,RW001,1994,0,1.0
reliefweb,GTM,RW001,1995,0,1.0
reliefweb,GTM,RW001,1996,0,1.0
reliefweb,GTM,RW001,1997,0,1.0
reliefweb,GTM,RW001,1998,36,1.0
